chr	start	end	peakVal	strand	motif	sample_id	replicate	TF	genic
chrXIV	302420	302421	163	+	1	15258	rep2	rap1	False
chrXIV	51808	51809	92	-	1	15258	rep2	rap1	False
chrIV	411468	411469	1000	+	1	15258	rep2	rap1	False
chrIV	411440	411441	1000	+	1	15258	rep2	rap1	False
chrIV	976668	976669	787	+	1	15258	rep2	rap1	False
chrIV	575985	575986	114	-	1	15258	rep2	rap1	False
chrIV	1278785	1278786	17	-	1	15258	rep2	rap1	False
chrXV	978943	978944	534	-	1	15258	rep2	rap1	False
chrXV	826190	826191	87	-	1	15258	rep2	rap1	False
chrXV	533869	533870	10	+	1	15258	rep2	rap1	False
chrXI	282505	282506	414	-	1	15258	rep2	rap1	False
chrXI	385205	385206	642	-	1	15258	rep2	rap1	False
chrXI	166109	166110	124	-	1	15258	rep2	rap1	False
chrIII	238781	238782	1000	+	1	15258	rep2	rap1	False
chrIII	137277	137278	860	+	1	15258	rep2	rap1	False
chrXIII	551533	551534	1000	+	2	15258	rep2	rap1	False
chrIV	721953	721954	59	-	2	15258	rep2	rap1	False
chrXIV	169880	169881	350	+	3	15258	rep2	rap1	False
chrIX	131970	131971	628	+	1	19998	rep3	rap1	False
chrV	242336	242337	623	+	1	19998	rep3	rap1	False
chrV	335518	335519	81	-	1	19998	rep3	rap1	False
chrXIII	453657	453658	262	+	1	19998	rep3	rap1	False
chrXIII	283023	283024	49	+	1	19998	rep3	rap1	False
chrX	291273	291274	273	-	1	19998	rep3	rap1	False
chrXVI	340663	340664	1000	+	1	19998	rep3	rap1	True
chrXIV	22793	22794	1000	-	1	19998	rep3	rap1	False
chrXIV	586984	586985	81	+	1	19998	rep3	rap1	False
chrXV	79930	79931	1000	-	1	19998	rep3	rap1	False
chrXV	668277	668278	128	-	1	19998	rep3	rap1	True
chrXV	956679	956680	59	-	1	19998	rep3	rap1	False
chrXI	322515	322516	378	+	1	19998	rep3	rap1	False
chrI	68432	68433	501	+	1	19998	rep3	rap1	False
chrXII	819045	819046	143	+	2	19998	rep3	rap1	False
chrXVI	700265	700266	1000	+	3	19998	rep3	rap1	False
chrXIV	412603	412604	1000	+	1	12141	rep1	reb1	False
chrXIV	479375	479376	1000	+	1	12141	rep1	reb1	False
chrXIV	651950	651951	1000	+	1	12141	rep1	reb1	False
chrXIV	56031	56032	1000	+	1	12141	rep1	reb1	False
chrXIV	452143	452144	1000	-	1	12141	rep1	reb1	False
chrXIV	317899	317900	1000	-	1	12141	rep1	reb1	False
chrXIV	405812	405813	1000	-	1	12141	rep1	reb1	False
chrXIV	332300	332301	1000	+	1	12141	rep1	reb1	False
chrXIV	340145	340146	1000	-	1	12141	rep1	reb1	True
chrXIV	647054	647055	1000	+	1	12141	rep1	reb1	False
chrXIV	456298	456299	1000	-	1	12141	rep1	reb1	False
chrXIV	19469	19470	1000	+	1	12141	rep1	reb1	False
chrXIV	417648	417649	1000	-	1	12141	rep1	reb1	False
chrXIV	104172	104173	1000	+	1	12141	rep1	reb1	False
chrXIV	662529	662530	1000	-	1	12141	rep1	reb1	False
chrXIV	64733	64734	1000	+	1	12141	rep1	reb1	False
chrXIV	503313	503314	1000	-	1	12141	rep1	reb1	False
chrXIV	618359	618360	1000	+	1	12141	rep1	reb1	False
chrXIV	699589	699590	1000	-	1	12141	rep1	reb1	False
chrXIV	110725	110726	1000	+	1	12141	rep1	reb1	False
chrXIV	281688	281689	1000	+	1	12141	rep1	reb1	False
chrXIV	148087	148088	1000	+	1	12141	rep1	reb1	False
chrXIV	216448	216449	1000	+	1	12141	rep1	reb1	True
chrXIV	392742	392743	1000	+	1	12141	rep1	reb1	False
chrXIV	270082	270083	1000	+	1	12141	rep1	reb1	False
chrXIV	230824	230825	1000	+	1	12141	rep1	reb1	False
chrXIV	187689	187690	1000	-	1	12141	rep1	reb1	False
chrXIV	233874	233875	1000	-	1	12141	rep1	reb1	False
chrXIV	220539	220540	1000	-	1	12141	rep1	reb1	False
chrXIV	292873	292874	1000	-	1	12141	rep1	reb1	True
chrXIV	135763	135764	955	+	1	12141	rep1	reb1	False
chrXIV	502336	502337	348	-	1	12141	rep1	reb1	True
chrXIV	720860	720861	580	+	1	12141	rep1	reb1	False
chrXIV	214742	214743	612	-	1	12141	rep1	reb1	False
chrXIV	387063	387064	466	+	1	12141	rep1	reb1	False
chrXIV	485429	485430	502	+	1	12141	rep1	reb1	False
chrXIV	108282	108283	365	-	1	12141	rep1	reb1	False
chrXIV	266788	266789	360	-	1	12141	rep1	reb1	True
chrXIV	37529	37530	279	-	1	12141	rep1	reb1	False
chrXIV	459597	459598	236	+	1	12141	rep1	reb1	True
chrXIV	538056	538057	167	+	1	12141	rep1	reb1	False
chrVI	90846	90847	1000	+	1	12141	rep1	reb1	False
chrVI	130045	130046	1000	+	1	12141	rep1	reb1	False
chrVI	90407	90408	1000	-	1	12141	rep1	reb1	False
chrVI	250024	250025	1000	+	1	12141	rep1	reb1	False
chrVI	106471	106472	1000	-	1	12141	rep1	reb1	True
chrVI	251951	251952	1000	+	1	12141	rep1	reb1	False
chrVI	95334	95335	1000	+	1	12141	rep1	reb1	False
chrVI	149872	149873	1000	+	1	12141	rep1	reb1	False
chrVI	123223	123224	1000	+	1	12141	rep1	reb1	False
chrVI	56149	56150	628	+	1	12141	rep1	reb1	False
chrVII	345847	345848	1000	-	1	12141	rep1	reb1	True
chrVII	609894	609895	1000	-	1	12141	rep1	reb1	False
chrVII	217383	217384	1000	-	1	12141	rep1	reb1	False
chrVII	976936	976937	1000	-	1	12141	rep1	reb1	False
chrVII	49402	49403	1000	-	1	12141	rep1	reb1	False
chrVII	316667	316668	1000	-	1	12141	rep1	reb1	False
chrVII	157729	157730	1000	+	1	12141	rep1	reb1	False
chrVII	53708	53709	1000	+	1	12141	rep1	reb1	False
chrVII	284293	284294	1000	+	1	12141	rep1	reb1	False
chrVII	123482	123483	1000	-	1	12141	rep1	reb1	False
chrVII	866250	866251	1000	-	1	12141	rep1	reb1	False
chrVII	596373	596374	1000	-	1	12141	rep1	reb1	False
chrVII	41343	41344	1000	-	1	12141	rep1	reb1	False
chrVII	35230	35231	1000	-	1	12141	rep1	reb1	False
chrVII	374957	374958	1000	-	1	12141	rep1	reb1	False
chrVII	855034	855035	1000	+	1	12141	rep1	reb1	False
chrVII	640529	640530	1000	-	1	12141	rep1	reb1	False
chrVII	397908	397909	1000	+	1	12141	rep1	reb1	False
chrVII	1022489	1022490	1000	+	1	12141	rep1	reb1	False
chrVII	953844	953845	1000	-	1	12141	rep1	reb1	False
chrVII	761225	761226	1000	-	1	12141	rep1	reb1	False
chrVII	36816	36817	1000	-	1	12141	rep1	reb1	False
chrVII	962213	962214	1000	-	1	12141	rep1	reb1	False
chrVII	609257	609258	1000	+	1	12141	rep1	reb1	False
chrVII	513034	513035	1000	+	1	12141	rep1	reb1	False
chrVII	648189	648190	1000	-	1	12141	rep1	reb1	False
chrVII	1051857	1051858	1000	-	1	12141	rep1	reb1	False
chrVII	417351	417352	1000	-	1	12141	rep1	reb1	False
chrVII	560422	560423	1000	-	1	12141	rep1	reb1	False
chrVII	584686	584687	1000	-	1	12141	rep1	reb1	False
chrVII	144240	144241	1000	-	1	12141	rep1	reb1	False
chrVII	377320	377321	1000	-	1	12141	rep1	reb1	False
chrVII	905071	905072	1000	+	1	12141	rep1	reb1	False
chrVII	756629	756630	1000	-	1	12141	rep1	reb1	False
chrVII	511169	511170	1000	+	1	12141	rep1	reb1	False
chrVII	781616	781617	1000	+	1	12141	rep1	reb1	False
chrVII	843709	843710	1000	-	1	12141	rep1	reb1	False
chrVII	200325	200326	1000	+	1	12141	rep1	reb1	False
chrVII	888661	888662	848	+	1	12141	rep1	reb1	False
chrVII	1061761	1061762	1000	-	1	12141	rep1	reb1	False
chrVII	107731	107732	1000	+	1	12141	rep1	reb1	False
chrVII	770422	770423	1000	+	1	12141	rep1	reb1	False
chrVII	321621	321622	1000	-	1	12141	rep1	reb1	False
chrVII	897348	897349	776	-	1	12141	rep1	reb1	False
chrVII	129369	129370	776	-	1	12141	rep1	reb1	False
chrVII	757512	757513	664	-	1	12141	rep1	reb1	False
chrVII	905661	905662	931	+	1	12141	rep1	reb1	True
chrVII	190994	190995	768	+	1	12141	rep1	reb1	False
chrVII	581847	581848	686	-	1	12141	rep1	reb1	False
chrVII	601468	601469	333	-	1	12141	rep1	reb1	False
chrVII	271403	271404	521	-	1	12141	rep1	reb1	True
chrVII	245285	245286	563	+	1	12141	rep1	reb1	False
chrVII	87364	87365	591	+	1	12141	rep1	reb1	False
chrVII	1063307	1063308	518	+	1	12141	rep1	reb1	False
chrVII	532735	532736	408	+	1	12141	rep1	reb1	True
chrVII	1026216	1026217	115	-	1	12141	rep1	reb1	True
chrX	123539	123540	1000	-	1	12141	rep1	reb1	False
chrX	223638	223639	1000	-	1	12141	rep1	reb1	False
chrX	594718	594719	1000	+	1	12141	rep1	reb1	False
chrX	68938	68939	1000	+	1	12141	rep1	reb1	False
chrX	615326	615327	1000	-	1	12141	rep1	reb1	False
chrX	585928	585929	1000	-	1	12141	rep1	reb1	False
chrX	402692	402693	1000	+	1	12141	rep1	reb1	False
chrX	434810	434811	1000	-	1	12141	rep1	reb1	False
chrX	207678	207679	1000	-	1	12141	rep1	reb1	False
chrX	146958	146959	1000	-	1	12141	rep1	reb1	False
chrX	576777	576778	1000	+	1	12141	rep1	reb1	False
chrX	137240	137241	1000	-	1	12141	rep1	reb1	True
chrX	424286	424287	1000	-	1	12141	rep1	reb1	False
chrX	359867	359868	1000	+	1	12141	rep1	reb1	False
chrX	683632	683633	1000	-	1	12141	rep1	reb1	False
chrX	663594	663595	1000	+	1	12141	rep1	reb1	False
chrX	220481	220482	1000	+	1	12141	rep1	reb1	False
chrX	525909	525910	1000	+	1	12141	rep1	reb1	False
chrX	450793	450794	697	-	1	12141	rep1	reb1	False
chrX	295068	295069	946	-	1	12141	rep1	reb1	False
chrX	612217	612218	810	+	1	12141	rep1	reb1	False
chrX	187914	187915	715	+	1	12141	rep1	reb1	False
chrX	339479	339480	514	-	1	12141	rep1	reb1	False
chrX	559288	559289	617	+	1	12141	rep1	reb1	False
chrX	60284	60285	323	+	1	12141	rep1	reb1	False
chrX	265240	265241	245	+	1	12141	rep1	reb1	False
chrX	442671	442672	227	+	1	12141	rep1	reb1	False
chrXVI	641539	641540	1000	-	1	12141	rep1	reb1	False
chrXVI	163782	163783	1000	-	1	12141	rep1	reb1	False
chrXVI	900036	900037	1000	+	1	12141	rep1	reb1	False
chrXVI	329250	329251	1000	-	1	12141	rep1	reb1	False
chrXVI	75465	75466	1000	-	1	12141	rep1	reb1	False
chrXVI	49089	49090	1000	+	1	12141	rep1	reb1	True
chrXVI	695219	695220	1000	-	1	12141	rep1	reb1	False
chrXVI	682072	682073	1000	-	1	12141	rep1	reb1	True
chrXVI	770870	770871	1000	+	1	12141	rep1	reb1	False
chrXVI	730368	730369	1000	-	1	12141	rep1	reb1	False
chrXVI	408953	408954	1000	-	1	12141	rep1	reb1	False
chrXVI	153320	153321	1000	-	1	12141	rep1	reb1	False
chrXVI	643647	643648	1000	-	1	12141	rep1	reb1	False
chrXVI	38944	38945	1000	-	1	12141	rep1	reb1	False
chrXVI	614666	614667	1000	-	1	12141	rep1	reb1	False
chrXVI	205086	205087	1000	+	1	12141	rep1	reb1	False
chrXVI	125872	125873	1000	+	1	12141	rep1	reb1	False
chrXVI	187942	187943	1000	+	1	12141	rep1	reb1	False
chrXVI	627136	627137	1000	+	1	12141	rep1	reb1	False
chrXVI	667529	667530	1000	+	1	12141	rep1	reb1	False
chrXVI	309975	309976	1000	+	1	12141	rep1	reb1	False
chrXVI	100312	100313	1000	-	1	12141	rep1	reb1	False
chrXVI	444410	444411	1000	-	1	12141	rep1	reb1	False
chrXVI	455110	455111	1000	+	1	12141	rep1	reb1	False
chrXVI	840595	840596	1000	-	1	12141	rep1	reb1	False
chrXVI	413110	413111	889	-	1	12141	rep1	reb1	True
chrXVI	340022	340023	740	+	1	12141	rep1	reb1	True
chrXVI	482128	482129	1000	-	1	12141	rep1	reb1	False
chrXVI	321926	321927	757	-	1	12141	rep1	reb1	False
chrXVI	108358	108359	726	-	1	12141	rep1	reb1	False
chrXVI	821589	821590	932	-	1	12141	rep1	reb1	False
chrXVI	32891	32892	749	-	1	12141	rep1	reb1	False
chrXVI	627522	627523	836	-	1	12141	rep1	reb1	False
chrXVI	450956	450957	735	-	1	12141	rep1	reb1	False
chrXVI	203041	203042	461	-	1	12141	rep1	reb1	False
chrXVI	797407	797408	515	-	1	12141	rep1	reb1	False
chrXVI	246371	246372	569	+	1	12141	rep1	reb1	False
chrXVI	227983	227984	745	-	1	12141	rep1	reb1	False
chrXVI	700318	700319	631	-	1	12141	rep1	reb1	False
chrXVI	230995	230996	362	+	1	12141	rep1	reb1	False
chrXVI	411766	411767	376	-	1	12141	rep1	reb1	False
chrXVI	147280	147281	69	-	1	12141	rep1	reb1	False
chrXV	832627	832628	1000	-	1	12141	rep1	reb1	False
chrXV	631944	631945	1000	+	1	12141	rep1	reb1	False
chrXV	912640	912641	1000	-	1	12141	rep1	reb1	False
chrXV	315667	315668	1000	-	1	12141	rep1	reb1	False
chrXV	979605	979606	1000	-	1	12141	rep1	reb1	False
chrXV	316567	316568	1000	-	1	12141	rep1	reb1	False
chrXV	544850	544851	1000	-	1	12141	rep1	reb1	False
chrXV	316334	316335	1000	+	1	12141	rep1	reb1	False
chrXV	285582	285583	1000	-	1	12141	rep1	reb1	False
chrXV	759665	759666	1000	-	1	12141	rep1	reb1	False
chrXV	832600	832601	1000	-	1	12141	rep1	reb1	False
chrXV	412599	412600	1000	-	1	12141	rep1	reb1	False
chrXV	877930	877931	1000	+	1	12141	rep1	reb1	False
chrXV	683736	683737	1000	-	1	12141	rep1	reb1	False
chrXV	611867	611868	1000	-	1	12141	rep1	reb1	False
chrXV	566358	566359	1000	-	1	12141	rep1	reb1	False
chrXV	617073	617074	1000	+	1	12141	rep1	reb1	False
chrXV	553016	553017	1000	+	1	12141	rep1	reb1	False
chrXV	304457	304458	1000	+	1	12141	rep1	reb1	False
chrXV	925389	925390	1000	-	1	12141	rep1	reb1	False
chrXV	618580	618581	1000	+	1	12141	rep1	reb1	False
chrXV	720382	720383	1000	+	1	12141	rep1	reb1	True
chrXV	468090	468091	1000	-	1	12141	rep1	reb1	False
chrXV	882144	882145	1000	-	1	12141	rep1	reb1	True
chrXV	949651	949652	1000	-	1	12141	rep1	reb1	False
chrXV	514795	514796	1000	-	1	12141	rep1	reb1	False
chrXV	781642	781643	1000	+	1	12141	rep1	reb1	False
chrXV	378005	378006	1000	+	1	12141	rep1	reb1	True
chrXV	421795	421796	1000	-	1	12141	rep1	reb1	False
chrXV	234606	234607	1000	-	1	12141	rep1	reb1	False
chrXV	877944	877945	1000	+	1	12141	rep1	reb1	False
chrXV	77425	77426	1000	-	1	12141	rep1	reb1	False
chrXV	716970	716971	1000	+	1	12141	rep1	reb1	False
chrXV	609315	609316	1000	+	1	12141	rep1	reb1	False
chrXV	47715	47716	1000	+	1	12141	rep1	reb1	False
chrXV	87292	87293	1000	-	1	12141	rep1	reb1	False
chrXV	373608	373609	1000	-	1	12141	rep1	reb1	False
chrXV	1000949	1000950	1000	-	1	12141	rep1	reb1	False
chrXV	471744	471745	1000	+	1	12141	rep1	reb1	False
chrXV	61245	61246	785	-	1	12141	rep1	reb1	False
chrXV	820312	820313	809	-	1	12141	rep1	reb1	False
chrXV	128430	128431	798	+	1	12141	rep1	reb1	False
chrXV	989641	989642	790	+	1	12141	rep1	reb1	False
chrXV	502612	502613	670	-	1	12141	rep1	reb1	False
chrXV	860512	860513	821	+	1	12141	rep1	reb1	False
chrXV	416044	416045	578	+	1	12141	rep1	reb1	False
chrXV	144071	144072	515	-	1	12141	rep1	reb1	False
chrXV	849513	849514	383	-	1	12141	rep1	reb1	False
chrXV	851974	851975	440	+	1	12141	rep1	reb1	False
chrXII	877550	877551	1000	+	1	12141	rep1	reb1	False
chrXII	371289	371290	1000	-	1	12141	rep1	reb1	False
chrXII	371310	371311	1000	-	1	12141	rep1	reb1	False
chrXII	63853	63854	1000	-	1	12141	rep1	reb1	False
chrXII	125117	125118	1000	+	1	12141	rep1	reb1	False
chrXII	63871	63872	1000	-	1	12141	rep1	reb1	False
chrXII	40555	40556	1000	-	1	12141	rep1	reb1	False
chrXII	566429	566430	1000	-	1	12141	rep1	reb1	False
chrXII	131576	131577	1000	+	1	12141	rep1	reb1	False
chrXII	903492	903493	1000	-	1	12141	rep1	reb1	False
chrXII	669062	669063	1000	-	1	12141	rep1	reb1	False
chrXII	121212	121213	1000	+	1	12141	rep1	reb1	False
chrXII	440091	440092	1000	+	1	12141	rep1	reb1	False
chrXII	899051	899052	1000	-	1	12141	rep1	reb1	False
chrXII	605116	605117	1000	-	1	12141	rep1	reb1	False
chrXII	81185	81186	1000	-	1	12141	rep1	reb1	False
chrXII	501191	501192	1000	-	1	12141	rep1	reb1	False
chrXII	371284	371285	1000	-	1	12141	rep1	reb1	False
chrXII	844052	844053	1000	-	1	12141	rep1	reb1	False
chrXII	377463	377464	1000	-	1	12141	rep1	reb1	False
chrXII	234875	234876	1000	-	1	12141	rep1	reb1	False
chrXII	747724	747725	1000	+	1	12141	rep1	reb1	False
chrXII	208611	208612	1000	-	1	12141	rep1	reb1	False
chrXII	543786	543787	1000	+	1	12141	rep1	reb1	False
chrXII	645905	645906	1000	+	1	12141	rep1	reb1	True
chrXII	198629	198630	1000	-	1	12141	rep1	reb1	False
chrXII	725524	725525	883	-	1	12141	rep1	reb1	False
chrXII	751899	751900	952	+	1	12141	rep1	reb1	False
chrXII	830833	830834	807	-	1	12141	rep1	reb1	False
chrXII	327599	327600	469	-	1	12141	rep1	reb1	False
chrXII	424034	424035	498	+	1	12141	rep1	reb1	True
chrXII	293711	293712	376	-	1	12141	rep1	reb1	False
chrXII	699750	699751	334	-	1	12141	rep1	reb1	False
chrXII	437201	437202	429	+	1	12141	rep1	reb1	True
chrXII	948244	948245	339	+	1	12141	rep1	reb1	False
chrXII	399487	399488	397	-	1	12141	rep1	reb1	False
chrXII	694227	694228	209	+	1	12141	rep1	reb1	False
chrXII	986954	986955	59	-	1	12141	rep1	reb1	False
chrIII	50469	50470	1000	+	1	12141	rep1	reb1	True
chrIII	179310	179311	1000	+	1	12141	rep1	reb1	False
chrIII	178913	178914	1000	-	1	12141	rep1	reb1	False
chrIII	236973	236974	1000	-	1	12141	rep1	reb1	False
chrIII	31289	31290	1000	-	1	12141	rep1	reb1	False
chrIII	205541	205542	1000	-	1	12141	rep1	reb1	False
chrIII	266324	266325	1000	-	1	12141	rep1	reb1	True
chrIII	289400	289401	1000	-	1	12141	rep1	reb1	False
chrIII	286616	286617	1000	-	1	12141	rep1	reb1	False
chrIII	123974	123975	1000	+	1	12141	rep1	reb1	False
chrIII	94477	94478	1000	+	1	12141	rep1	reb1	False
chrIII	137190	137191	1000	-	1	12141	rep1	reb1	False
chrIV	372103	372104	1000	+	1	12141	rep1	reb1	False
chrIV	125293	125294	1000	-	1	12141	rep1	reb1	False
chrIV	148068	148069	1000	-	1	12141	rep1	reb1	False
chrIV	56821	56822	1000	+	1	12141	rep1	reb1	False
chrIV	769360	769361	1000	+	1	12141	rep1	reb1	False
chrIV	1114157	1114158	1000	-	1	12141	rep1	reb1	False
chrIV	211269	211270	1000	+	1	12141	rep1	reb1	False
chrIV	130646	130647	1000	+	1	12141	rep1	reb1	False
chrIV	1120368	1120369	1000	-	1	12141	rep1	reb1	False
chrIV	1394913	1394914	1000	-	1	12141	rep1	reb1	False
chrIV	501678	501679	1000	+	1	12141	rep1	reb1	False
chrIV	167601	167602	1000	+	1	12141	rep1	reb1	True
chrIV	907197	907198	1000	-	1	12141	rep1	reb1	True
chrIV	657631	657632	1000	+	1	12141	rep1	reb1	False
chrIV	190754	190755	1000	-	1	12141	rep1	reb1	False
chrIV	592220	592221	1000	+	1	12141	rep1	reb1	False
chrIV	215867	215868	1000	-	1	12141	rep1	reb1	False
chrIV	539672	539673	1000	+	1	12141	rep1	reb1	False
chrIV	1469195	1469196	1000	-	1	12141	rep1	reb1	False
chrIV	52301	52302	1000	+	1	12141	rep1	reb1	False
chrIV	234219	234220	1000	+	1	12141	rep1	reb1	False
chrIV	1075314	1075315	1000	-	1	12141	rep1	reb1	False
chrIV	176500	176501	1000	-	1	12141	rep1	reb1	False
chrIV	769380	769381	1000	+	1	12141	rep1	reb1	False
chrIV	524882	524883	1000	-	1	12141	rep1	reb1	False
chrIV	393472	393473	1000	-	1	12141	rep1	reb1	True
chrIV	453919	453920	1000	+	1	12141	rep1	reb1	False
chrIV	1251806	1251807	1000	-	1	12141	rep1	reb1	False
chrIV	971591	971592	1000	-	1	12141	rep1	reb1	False
chrIV	811828	811829	1000	-	1	12141	rep1	reb1	False
chrIV	842162	842163	1000	-	1	12141	rep1	reb1	False
chrIV	1493309	1493310	1000	+	1	12141	rep1	reb1	False
chrIV	78094	78095	1000	+	1	12141	rep1	reb1	False
chrIV	87343	87344	1000	-	1	12141	rep1	reb1	False
chrIV	369320	369321	1000	+	1	12141	rep1	reb1	False
chrIV	653250	653251	1000	-	1	12141	rep1	reb1	False
chrIV	1090260	1090261	1000	-	1	12141	rep1	reb1	False
chrIV	1369561	1369562	1000	-	1	12141	rep1	reb1	False
chrIV	867717	867718	1000	-	1	12141	rep1	reb1	False
chrIV	38359	38360	1000	+	1	12141	rep1	reb1	False
chrIV	1135586	1135587	1000	-	1	12141	rep1	reb1	False
chrIV	442475	442476	1000	+	1	12141	rep1	reb1	False
chrIV	399208	399209	1000	-	1	12141	rep1	reb1	False
chrIV	927041	927042	1000	-	1	12141	rep1	reb1	False
chrIV	1126175	1126176	1000	+	1	12141	rep1	reb1	False
chrIV	744130	744131	1000	-	1	12141	rep1	reb1	False
chrIV	1362627	1362628	1000	-	1	12141	rep1	reb1	False
chrIV	778880	778881	1000	+	1	12141	rep1	reb1	False
chrIV	1447133	1447134	827	-	1	12141	rep1	reb1	False
chrIV	746556	746557	622	-	1	12141	rep1	reb1	False
chrIV	570460	570461	872	-	1	12141	rep1	reb1	False
chrIV	556866	556867	876	+	1	12141	rep1	reb1	False
chrIV	223898	223899	747	-	1	12141	rep1	reb1	False
chrIV	1071789	1071790	628	+	1	12141	rep1	reb1	False
chrIV	504976	504977	716	+	1	12141	rep1	reb1	False
chrIV	478879	478880	429	-	1	12141	rep1	reb1	False
chrIV	1483617	1483618	684	+	1	12141	rep1	reb1	False
chrIV	1059465	1059466	458	-	1	12141	rep1	reb1	False
chrIV	924046	924047	407	+	1	12141	rep1	reb1	False
chrIV	302830	302831	515	+	1	12141	rep1	reb1	False
chrIV	787503	787504	332	+	1	12141	rep1	reb1	True
chrIV	1194967	1194968	337	+	1	12141	rep1	reb1	True
chrIV	301106	301107	345	+	1	12141	rep1	reb1	False
chrIV	88118	88119	303	+	1	12141	rep1	reb1	False
chrIV	569950	569951	332	-	1	12141	rep1	reb1	False
chrIV	1185948	1185949	247	-	1	12141	rep1	reb1	False
chrXI	571044	571045	1000	+	1	12141	rep1	reb1	False
chrXI	245786	245787	1000	-	1	12141	rep1	reb1	False
chrXI	171650	171651	1000	-	1	12141	rep1	reb1	True
chrXI	174014	174015	1000	-	1	12141	rep1	reb1	False
chrXI	340748	340749	1000	-	1	12141	rep1	reb1	False
chrXI	329596	329597	1000	-	1	12141	rep1	reb1	False
chrXI	282718	282719	1000	+	1	12141	rep1	reb1	False
chrXI	330023	330024	1000	+	1	12141	rep1	reb1	False
chrXI	462916	462917	1000	+	1	12141	rep1	reb1	False
chrXI	284817	284818	1000	-	1	12141	rep1	reb1	False
chrXI	468877	468878	1000	+	1	12141	rep1	reb1	False
chrXI	589688	589689	1000	+	1	12141	rep1	reb1	False
chrXI	213143	213144	1000	-	1	12141	rep1	reb1	False
chrXI	178274	178275	1000	+	1	12141	rep1	reb1	False
chrXI	99872	99873	1000	+	1	12141	rep1	reb1	False
chrXI	493763	493764	1000	+	1	12141	rep1	reb1	False
chrXI	63640	63641	1000	+	1	12141	rep1	reb1	False
chrXI	392401	392402	1000	-	1	12141	rep1	reb1	False
chrXI	339616	339617	559	-	1	12141	rep1	reb1	True
chrXI	278076	278077	840	-	1	12141	rep1	reb1	False
chrXI	581856	581857	554	-	1	12141	rep1	reb1	False
chrXI	321856	321857	557	-	1	12141	rep1	reb1	False
chrXI	580284	580285	415	-	1	12141	rep1	reb1	True
chrXI	426083	426084	499	-	1	12141	rep1	reb1	False
chrXI	507800	507801	534	+	1	12141	rep1	reb1	False
chrXI	299256	299257	218	-	1	12141	rep1	reb1	False
chrXI	562419	562420	184	+	1	12141	rep1	reb1	False
chrIX	68308	68309	1000	+	1	12141	rep1	reb1	False
chrIX	160572	160573	1000	-	1	12141	rep1	reb1	False
chrIX	310932	310933	1000	-	1	12141	rep1	reb1	False
chrIX	122275	122276	1000	-	1	12141	rep1	reb1	False
chrIX	151467	151468	1000	+	1	12141	rep1	reb1	False
chrIX	360571	360572	1000	-	1	12141	rep1	reb1	False
chrIX	220869	220870	1000	-	1	12141	rep1	reb1	False
chrIX	169894	169895	1000	+	1	12141	rep1	reb1	False
chrIX	380965	380966	1000	+	1	12141	rep1	reb1	False
chrIX	131921	131922	1000	-	1	12141	rep1	reb1	False
chrIX	139476	139477	1000	-	1	12141	rep1	reb1	False
chrIX	166210	166211	1000	+	1	12141	rep1	reb1	False
chrIX	244612	244613	1000	+	1	12141	rep1	reb1	False
chrIX	143059	143060	1000	-	1	12141	rep1	reb1	True
chrIX	41674	41675	1000	-	1	12141	rep1	reb1	False
chrIX	382354	382355	1000	+	1	12141	rep1	reb1	True
chrIX	350185	350186	867	+	1	12141	rep1	reb1	False
chrIX	142551	142552	708	+	1	12141	rep1	reb1	False
chrIX	113618	113619	437	+	1	12141	rep1	reb1	False
chrIX	77446	77447	413	-	1	12141	rep1	reb1	False
chrXIII	271776	271777	1000	+	1	12141	rep1	reb1	False
chrXIII	30003	30004	1000	-	1	12141	rep1	reb1	False
chrXIII	637181	637182	1000	-	1	12141	rep1	reb1	False
chrXIII	626098	626099	1000	+	1	12141	rep1	reb1	False
chrXIII	695216	695217	1000	-	1	12141	rep1	reb1	False
chrXIII	502023	502024	1000	+	1	12141	rep1	reb1	False
chrXIII	510503	510504	1000	+	1	12141	rep1	reb1	False
chrXIII	14866	14867	1000	+	1	12141	rep1	reb1	False
chrXIII	302893	302894	1000	-	1	12141	rep1	reb1	False
chrXIII	253549	253550	1000	+	1	12141	rep1	reb1	False
chrXIII	637197	637198	1000	-	1	12141	rep1	reb1	False
chrXIII	628887	628888	1000	-	1	12141	rep1	reb1	False
chrXIII	632107	632108	1000	-	1	12141	rep1	reb1	False
chrXIII	266969	266970	1000	+	1	12141	rep1	reb1	False
chrXIII	104523	104524	1000	+	1	12141	rep1	reb1	False
chrXIII	306856	306857	1000	+	1	12141	rep1	reb1	False
chrXIII	547551	547552	1000	+	1	12141	rep1	reb1	False
chrXIII	158490	158491	1000	+	1	12141	rep1	reb1	False
chrXIII	296970	296971	1000	-	1	12141	rep1	reb1	False
chrXIII	366872	366873	1000	+	1	12141	rep1	reb1	False
chrXIII	798043	798044	1000	-	1	12141	rep1	reb1	False
chrXIII	715565	715566	1000	-	1	12141	rep1	reb1	False
chrXIII	564285	564286	1000	-	1	12141	rep1	reb1	False
chrXIII	192027	192028	1000	+	1	12141	rep1	reb1	False
chrXIII	897749	897750	1000	+	1	12141	rep1	reb1	False
chrXIII	782509	782510	1000	+	1	12141	rep1	reb1	False
chrXIII	832116	832117	1000	+	1	12141	rep1	reb1	False
chrXIII	483244	483245	1000	-	1	12141	rep1	reb1	True
